time,sensor,PM2.5,PM10
2020-06-07 04:18:44,sds011_5FAE,10.5,15.3
2020-06-07 04:19:55,sds011_5FAE,10.3,14.6
2020-06-07 04:21:06,sds011_5FAE,11.1,19.1
2020-06-07 04:22:18,sds011_5FAE,11.9,17.1
2020-06-07 04:23:29,sds011_5FAE,11.0,17.4
2020-06-07 04:24:40,sds011_5FAE,9.9,16.2
2020-06-07 04:25:52,sds011_5FAE,12.2,20.3
2020-06-07 04:27:03,sds011_5FAE,10.4,19.3
2020-06-07 04:28:14,sds011_5FAE,10.6,17.4
2020-06-07 04:29:26,sds011_5FAE,10.3,17.4
2020-06-07 04:30:37,sds011_5FAE,10.7,18.2
2020-06-07 04:31:48,sds011_5FAE,9.6,17.7
2020-06-07 04:33:00,sds011_5FAE,9.8,14.1
2020-06-07 04:34:11,sds011_5FAE,9.7,14.0
2020-06-07 04:35:24,sds011_5FAE,10.4,19.5
2020-06-07 04:36:36,sds011_5FAE,10.1,18.2
2020-06-07 04:37:47,sds011_5FAE,9.3,13.4
2020-06-07 04:39:13,sds011_5FAE,9.8,15.5
2020-06-07 04:40:24,sds011_5FAE,9.7,15.9
2020-06-07 04:41:35,sds011_5FAE,9.8,14.9
2020-06-07 04:42:46,sds011_5FAE,9.2,17.6
2020-06-07 04:43:58,sds011_5FAE,9.8,14.2
2020-06-07 04:45:10,sds011_5FAE,9.6,14.4
2020-06-07 04:46:21,sds011_5FAE,9.7,15.5
2020-06-07 04:47:33,sds011_5FAE,9.5,16.3
2020-06-07 04:48:44,sds011_5FAE,9.9,16.1
2020-06-07 04:49:55,sds011_5FAE,9.5,16.7
2020-06-07 04:51:07,sds011_5FAE,9.7,15.9
2020-06-07 04:52:18,sds011_5FAE,9.5,15.5
2020-06-07 04:53:29,sds011_5FAE,10.4,20.5
2020-06-07 04:54:40,sds011_5FAE,9.1,14.8
2020-06-07 04:55:52,sds011_5FAE,9.0,13.8
2020-06-07 04:57:03,sds011_5FAE,8.9,15.0
2020-06-07 04:58:14,sds011_5FAE,8.2,13.4
2020-06-07 04:59:26,sds011_5FAE,9.8,16.6
2020-06-07 05:00:29,sds011_5FAE,8.9,13.9
2020-06-07 05:01:40,sds011_5FAE,9.3,14.6
2020-06-07 05:02:52,sds011_5FAE,9.3,16.1
2020-06-07 05:04:03,sds011_5FAE,9.4,16.1
2020-06-07 05:05:14,sds011_5FAE,9.2,15.9
2020-06-07 05:06:26,sds011_5FAE,9.1,14.9
2020-06-07 05:07:37,sds011_5FAE,10.0,16.1
2020-06-07 05:08:48,sds011_5FAE,8.9,14.4
2020-06-07 05:09:59,sds011_5FAE,9.0,17.1
2020-06-07 05:11:11,sds011_5FAE,8.9,14.6
2020-06-07 05:12:22,sds011_5FAE,8.6,16.2
2020-06-07 05:13:33,sds011_5FAE,9.6,17.9
2020-06-07 05:14:45,sds011_5FAE,8.7,15.9
2020-06-07 05:15:56,sds011_5FAE,8.8,16.6
2020-06-07 05:17:07,sds011_5FAE,9.1,17.3
2020-06-07 05:18:11,sds011_5FAE,9.2,16.7
2020-06-07 05:19:22,sds011_5FAE,8.6,13.7
2020-06-07 05:20:33,sds011_5FAE,8.1,11.6
2020-06-07 05:21:47,sds011_5FAE,8.7,13.2
2020-06-07 05:22:58,sds011_5FAE,8.4,16.1
2020-06-07 05:24:09,sds011_5FAE,8.6,17.7
2020-06-07 05:25:21,sds011_5FAE,8.8,14.1
2020-06-07 05:26:32,sds011_5FAE,8.9,14.4
2020-06-07 05:27:43,sds011_5FAE,8.8,15.5
2020-06-07 05:28:55,sds011_5FAE,9.0,13.2
2020-06-07 05:30:06,sds011_5FAE,8.8,16.6
2020-06-07 05:31:17,sds011_5FAE,8.7,15.7
2020-06-07 05:32:28,sds011_5FAE,8.7,10.7
2020-06-07 05:33:40,sds011_5FAE,9.5,14.9
2020-06-07 05:34:51,sds011_5FAE,8.3,12.1
2020-06-07 05:36:03,sds011_5FAE,8.7,13.8
2020-06-07 05:37:14,sds011_5FAE,8.8,16.0
2020-06-07 05:38:25,sds011_5FAE,8.7,14.1
2020-06-07 05:39:37,sds011_5FAE,8.9,14.2
2020-06-07 05:40:48,sds011_5FAE,8.6,15.1
2020-06-07 05:41:59,sds011_5FAE,9.2,15.8
2020-06-07 05:43:10,sds011_5FAE,10.5,17.2
2020-06-07 05:44:22,sds011_5FAE,8.0,14.4
2020-06-07 05:45:33,sds011_5FAE,8.6,15.7
2020-06-07 05:46:44,sds011_5FAE,8.4,14.8
2020-06-07 05:47:56,sds011_5FAE,9.0,14.1
2020-06-07 05:49:07,sds011_5FAE,8.3,14.3
2020-06-07 05:50:18,sds011_5FAE,8.4,12.8
2020-06-07 05:51:30,sds011_5FAE,8.9,13.2
2020-06-07 05:52:41,sds011_5FAE,8.9,18.2
2020-06-07 05:53:52,sds011_5FAE,10.0,17.6
2020-06-07 05:55:06,sds011_5FAE,9.6,15.3
2020-06-07 05:56:17,sds011_5FAE,9.1,15.9
2020-06-07 05:57:28,sds011_5FAE,9.1,16.7
2020-06-07 05:58:40,sds011_5FAE,9.4,16.6
2020-06-07 05:59:51,sds011_5FAE,9.1,15.1
2020-06-07 06:01:02,sds011_5FAE,8.9,13.9
2020-06-07 06:02:14,sds011_5FAE,9.7,20.5
2020-06-07 06:03:25,sds011_5FAE,8.8,16.2
2020-06-07 06:04:36,sds011_5FAE,9.4,14.8
2020-06-07 06:05:48,sds011_5FAE,9.8,23.3
2020-06-07 06:06:59,sds011_5FAE,9.2,15.4
2020-06-07 06:08:10,sds011_5FAE,10.1,19.5
